date,title,text,source_name,sentiment,tickers,topics,url
2024-11-21,Dogecoin signals caution: Is a DOGE drop needed before a rally?,Dogecoin's bubble risk high; potential dip may fuel rise past $0.43.,AMBCrypto,Neutral,DOGE,,https://ambcrypto.com/dogecoin-signals-caution-is-a-doge-drop-needed-before-a-rally/
2024-11-21,"Dogecoin Code Appears In CyberTruck And Model 3 Website, Will Tesla Accept DOGE Payments For Cars Soon?","Dogecoin enthusiasts recently reignited discussions on the meme coin's future after an observation shared on the social media platform X. KrissPax, a Dogecoin enthusiast, highlighted a curious detail that showed that DOGE is the only cryptocurrency currently embedded in the payment code for Tesla's Cybertruck and Model 3 vehicles.",Bitcoinist,Positive,DOGE,,https://bitcoinist.com/dogecoin-code-tesla-payments/
2024-11-21,Memecoin index surges as new listings continue to push the market,"The GMMEME index, which tracks key memecoins such as PEPE, SHIB and DOGE, has surged over 90% in November.",The Block,Positive,BONK|DOGE|PEPE|SHIB|WIF,,https://www.theblock.co/post/327345/memecoin-index-surges-as-new-listings-continue-to-push-the-market
2024-11-21,"Dogecoin Top Holders With Big Moves, Is This the Next Coin to Go Parabolic?","Movements among Dogecoin top holders are reshaping market trends as active addresses hit a record high. This activity reveals critical price levels and potential for volatility, underscoring the influence of large wallet holders on DOGE's trajectory. The post Dogecoin Top Holders With Big Moves, Is This the Next Coin to Go Parabolic? appeared first on Cryptonews.",Cryptonews,Positive,DOGE,,https://cryptonews.com/news/dogecoin-top-holders-with-big-moves-is-this-the-next-coin-to-go-parabolic/
2024-11-21,"Crypto Analyst Predicts 37% Upshoot For Dogecoin Price, Points Out Support Levels",Crypto analyst MadWhale has provided a bullish outlook for the Dogecoin price. The analyst predicted that the foremost meme coin could witness a significant rally and highlighted support areas that market participants should focus on.,NewsBTC,Positive,DOGE,,https://www.newsbtc.com/news/dogecoin/37-upshoot-dogecoin-price/
2024-11-21,"Bitcoin, Ethereum, Dogecoin Prepping For An Early Thanksgiving: 'BTC Is Currently (Less Than) One ETH Away From $100,000,' Says Trader","Cryptocurrency markets are trading higher, with Bitcoin approaching $100,000, Solana ETF talks picking up steam and XRP gaining on Gary Gensler announcing his resignation on Donald Trump‘s inauguration day. Cryptocurrency Price Gains +/- Bitcoin (CRYPTO: BTC) $97,986 +3.1% Ethereum (CRYPTO: ETH) $3,348 +8.7% Solana (CRYPTO: SOL) $253.64 +7.1% Dogecoin (CRYPTO: DOGE) $0.3841 +1.9% Shiba Inu (CRYPTO: SHIB) $0.00002454 +2.2% Notable Statistics: IntoTheBlock data shows large transaction volume increasing by 8.5% and daily active addresses up by 0.4%.",Benzinga,Positive,BTC|DOGE|ETH,pricemovement,https://www.benzinga.com/markets/cryptocurrency/24/11/42125642/bitcoin-ethereum-dogecoin-prepping-for-an-early-thanksgiving-btc-is-currently-less-than-on?utm_source=snapi
2024-11-21,Bitcoin rally fuels record dogecoin perpetual futures trading volume on Kraken,"Dogecoin has set a 24-hour perpetual futures volume record on Kraken, surpassing Ethereum futures trading volume for the first time.",The Block,Positive,DOGE,futures|pricemovement,https://www.theblock.co/post/327664/bitcoin-rally-fuels-record-dogecoin-perpetual-futures-trading-volume-on-kraken
2024-11-21,"Dogecoin Up 177% Over The Past Month, But Traders Say It's Not Done Yet: 'A Dog Deserves At Least Two Legs,' Says One","Dogecoin (CRYPTO: DOGE) has caught traders' attention thanks to bullish chart patterns, even though price remains flat for the time being. What Happened: After a 177% surge in the last month, crypto trader DonAlt highlighted Dogecoin's impressive chart, suggesting that the meme coin is poised for further gains.",Benzinga,Positive,DOGE,,https://www.benzinga.com/markets/cryptocurrency/24/11/42118897/dogecoin-up-177-over-the-past-month-but-traders-think-its-not-done-yet-a-dog-deserves-at-l?utm_source=snapi
2024-11-21,Crypto Analyst Predicts Big Dogecoin Rally After DOGE Prints Bullish Pattern – Here's His Price Target,"A closely followed crypto strategist believes that top memecoin Dogecoin (DOGE) has massive upside potential after a breakout. Analyst Ali Martinez tells his 85,200 followers on the social media platform X that DOGE may continue to surge after printing a bull flag pattern on the four-hour timeframe.",The Daily Hodl,Positive,DOGE,,https://dailyhodl.com/2024/11/21/crypto-analyst-predicts-big-dogecoin-rally-after-doge-prints-bullish-pattern-heres-his-price-target/
2024-11-21,Rep. Marjorie Taylor Greene tapped to work with Elon Musk and Vivek Ramaswamy as new DOGE subcommittee chair,"Rep. Marjorie Taylor Greene, R-Ga., has been tapped to lead a new House subcommittee that will work with the so-called Department of Government Efficiency led by Elon Musk and Vivek Ramaswamy.",CNBC,Positive,DOGE,,https://www.cnbc.com/2024/11/21/marjorie-taylor-greene-elon-musk-ramaswamy-doge.html
2024-11-21,"550 Million Dogecoin (DOGE) in Seven Days, What's Happening?","Dogecoin (DOGE), the popular meme coin, has recorded remarkable activity within the last seven days. This includes its price performance and whale activities in the cryptocurrency market.",UToday,Neutral,DOGE,,https://u.today/550-million-dogecoin-doge-in-seven-days-whats-happening?utm_source=snapi
2024-11-21,DOGE Price Prediction for November 21,"There is no one-way trend on the crypto market today, according to CoinMarketCap.",UToday,Neutral,DOGE,priceforecast,https://u.today/doge-price-prediction-for-november-21?utm_source=snapi
2024-11-21,"Dogecoin Whale Accumulation Sparks Optimism, DOGE To Rally 9000% Ahead?","Amid a highly bullish DOGE market witnessed recently, Dogecoin whales' action to heavily accumulate the token has garnered significant attention among traders and investors globally. On-chain data indicates over 500 million coins were bought from crypto exchanges, signaling increased market confidence in the asset's long-term prospects.",Coingape,Positive,DOGE,whales,https://coingape.com/dogecoin-whale-accumulation-sparks-optimism-doge-to-rally-9000-ahead/
2024-11-21,How High Can Dogecoin Price Rise In 2024?,"Dogecoin price has surged, helped by the ongoing crypto bull run and the risk-on sentiment among investors. With the bullish momentum continuing, let us explore how high DOGE can rise in 2024.",Coingape,Positive,DOGE,,https://coingape.com/markets/how-high-can-dogecoin-price-rise-in-2024/
2024-11-21,"'BLUEPRINT': Musk, Ramaswamy lay out DOGE's plan to reform government",A 'Mornings with Maria' panel previews the latest in President-elect Trump's Cabinet appointments and DOGE's plan to reform the government.,Fox Business,Neutral,DOGE,,https://www.youtube.com/watch?v=LJ0KJ5Cpcxs
2024-11-21,Meme Coins Explode as Dogecoin and Floki Prepare for Next Bull Run,"As the meme coin market stands tall above the $110 billion market cap, Doge and Floki showcase a promising rally ahead. Dogecoin trades at a 52-week high, and Floki is preparing for a new all-time high.",CoinPedia,Positive,DOGE|FLOKI,tanalysis,https://coinpedia.org/price-analysis/meme-coins-explode-as-dogecoin-and-floki-prepare-for-next-bull-run/
2024-11-21,Dogecoin Experiences 2.5% Weekly Decline Following Three-Year High,"Dogecoin's price has cooled to $0.38 after reaching a three-year high, while new meme coins emerge and miners capitalize on current profitability levels.",Blockonomi,Negative,DOGE,,https://blockonomi.com/dogecoin-experiences-2-5-weekly-decline-following-three-year-high/
2024-11-21,5 Crypto To Buy Today Under $10 To Earn $100K,"The crypto market is witnessing a strong upward trend, fueling optimism among investors seeking lucrative opportunities. Several affordable crypto to buy under $10 have emerged as potential game-changers for generating significant profits.",Coingape,Positive,ADA|DOGE|SUI|XRP,,https://coingape.com/markets/5-crypto-to-buy-today-under-10-to-earn-100k/
2024-11-21,DOGE Founder Says Bitcoin Growth Dwarfs ‘Everything Else' But What About Dogecoin?,"Billy Markus, who created Dogecoin in collaboration with Jackson Palmer in 2013, has addressed the millions of his followers on the X social media website to underscore the staggering difference between the performance of Bitcoin and “literally everything else right now.”",UToday,Neutral,BTC|DOGE,,https://u.today/doge-founder-says-bitcoin-growth-dwarfs-everything-else-but-what-about-dogecoin?utm_source=snapi
2024-11-21,"Crypto ETFs for XRP, SOL, and DOGE? The race heats up","The crypto Exchange-Traded Fund (ETF) race is heating up after the major success of Bitcoin spot ETF launch in the US. In a latest post, Nate Geraci, president of The ETF Store, suggested that the applications for Solana (SOL), Ripple's XRP, HBAR, and even Cardano (ADA) or Avalanche (AVAX) ETFs are now in the mix.",Cryptopolitan,Positive,DOGE|SOL|XRP,,https://www.cryptopolitan.com/crypto-etfs-xrp-sol-doge/
2024-11-21,Dogecoin's 163% Rally Continues: Daily Active Addresses Hits New All-Time Highs,"Dogecoin has displayed remarkable stability after its recent explosive rally, marking a 163% rise this month. Despite slight fluctuations, the meme coin's bullish momentum remains intact.",BeInCrypto,Positive,DOGE,,https://beincrypto.com/dogecoin-rally-sparks-buy-signal/
2024-11-21,Dogecoin Stabilizes Above $0.35 And Continues Its Uptrend,Dogecoin (DOGE) has continued its uptrend after the recent dip. Price analysis by Coinidol.com.,Coin Idol,Positive,DOGE,tanalysis,https://coinidol.com/dogecoin-stabilizes-uptrend/
2024-11-21,From Capitol Hill to Crypto: Senator Urges Fed to Embrace Bitcoin as Dogecoin Shines,"Recent events in the cryptocurrency market include a U.S. Senator suggesting that the Federal Reserve consider buying Bitcoin (BTC) to improve its asset management. This comes as Dogecoin (DOGE) experiences a surge in popularity, with trading volumes hitting $12 billion.",Tokenpost,Positive,BTC|DOGE,regulations,https://www.tokenpost.com/news/investing/13460
2024-11-21,"Analyst Confirms Dogecoin Price Test Of 0.786 Fibonacci Level, What Happens Next?","The Dogecoin price has been trading sideways for the past few days, consolidating around the $0.4 mark as it targets a breakout to the upside. This $0.4 price point is represented by the 0.786 Fibonacci level, which an analyst has confirmed that Dogecoin continues to test in order to witness a price rally.",NewsBTC,Positive,DOGE,,https://www.newsbtc.com/news/dogecoin/dogecoin-price-test-of-0-786/
2024-11-21,Crypto Analyst Says Dogecoin Price Has Entered Parabolic Surge To $23.36. Here Are The Reasons Why,"The Dogecoin price has witnessed an impressive activity surge in the past few weeks, with many crypto participants looking at a continued surge until the end of the year.",Bitcoinist,Positive,DOGE,,https://bitcoinist.com/dogecoin-price-parabolic-23-36/
2024-11-21,Dogecoin Slows Following Monster Gains—What Happened?,"Just over a week ago, Dogecoin touched a three-year high price of $0.43 but the last week has felt quiet compared to what had come before.",Decrypt,Neutral,DOGE,,https://decrypt.co/292729/dogecoin-slows-following-monster-gains-what-happened
2024-11-21,"XRP 4 Days of Sleep: What's Next? Dogecoin (DOGE) Hints at Double Top Pattern Formation, Pepe (PEPE) Loses 21% in 6 Days, But There's Still Chance","The price of XRP has been circling $1.10 for the last four days, indicating that it has entered an apparent stagnation phase. There are concerns about whether the bullish momentum has run its course or if this is a brief consolidation before another move, given the lack of movement that followed a notable rally earlier in the month.",UToday,Negative,DOGE|PEPE|XRP,,https://u.today/xrp-4-days-of-sleep-whats-next-dogecoin-doge-hints-at-double-top-pattern-formation-pepe-pepe-loses?utm_source=snapi
2024-11-20,"Bitcoin Holding On To $94,000, Ethereum, Dogecoin Trade Lower: 'Place Your Bets, Up Or Down Brothers,' Says Trader","Cryptocurrency markets are trading lower on Wednesday despite strong interest in spot Bitcoin ETFs. Cryptocurrency Price Gains +/- Bitcoin (CRYPTO: BTC) $94,297.59 +1.3% Ethereum (CRYPTO: ETH) $3,076.55 -1.5% Solana (CRYPTO: SOL) $234.51 -3.3% Dogecoin (CRYPTO: DOGE) $0.3765 -6% Shiba Inu (CRYPTO: SHIB) $0.00002387 -5.2% Notable Statistics: IntoTheBlock data shows large transaction volume increasing by 8.8% and daily active addresses falling by 6.4%.",Benzinga,Neutral,BTC|DOGE|ETH,pricemovement,https://www.benzinga.com/markets/cryptocurrency/24/11/42098871/bitcoin-holding-on-to-94000-ethereum-dogecoin-trade-lower-place-your-bets-up-or-down-broth?utm_source=snapi
2024-11-20,Which meme coins will explode? Top coins & new launches 2024-2025,"By 2024, the cryptocurrency market has seen the rise of a fully developed meme coin sector. Known for their high volatility, these assets offer the potential for massive returns — but they come with equally high risks.",Crypto news,Positive,BONK|DOGE|PEPE|SHIB|WIF,,https://crypto.news/which-meme-coins-will-explode/
2024-11-20,"Dogecoin Founder Roasts Ethereum, But Analysts Beg to Differ","Shibetoshi giggles at Ether rolling back to $3,000, while Bitcoin & Dogecoin continue to embrace their winning ways.",Dailycoin,Neutral,DOGE,,https://dailycoin.com/dogecoin-founder-roasts-ethereum-but-analysts-beg-to-differ/
2024-11-20,"Bitcoin To '$100,000 Is 'Programmed:' Dogecoin, Bonk To Benefit, Veteran Trader Says","Bitcoin's (CRYPTO: BTC) approach toward the psychological $100,000 mark has sparked interest, with inflows into spot ETFs and IBIT options trading contributing to optimism. Statistics: Lookonchain data shows the spot Bitcoin ETFs recording a net inflow of 9,363 BTC ($884.9 million) on Tuesday.",Benzinga,Positive,BONK|BTC|DOGE,pricemovement,https://www.benzinga.com/markets/cryptocurrency/24/11/42097892/bitcoin-to-100000-is-programmed-dogecoin-bonk-to-benefit-veteran-trader-says?utm_source=snapi
2024-11-20,"Charity Platform JustGiving Adds Support for Bitcoin, Dogecoin Donations",Dogecoin donations are now possible via JustGiving as the charity platform adds support for 60+ cryptocurrencies via The Giving Block.,Decrypt,Positive,BTC|DOGE,,https://decrypt.co/292679/charity-platform-justgiving-bitcoin-dogecoin-donations
2024-11-20,Dogecoin Set Up For Further Gains? DOGE Investors Optimistic on $0.50 Price Target As Selling Pressure Drops,"Dogecoin has rebounded above $0.40 after a 15% pullback from its three-year peak, with reduced selling pressure among long-term holders suggesting potential for further gains toward the $0.50 price target. The post Dogecoin Set Up For Further Gains? DOGE Investors Optimistic on $0.50 Price Target As Selling Pressure Drops appeared first on Cryptonews.",Cryptonews,Positive,DOGE,,https://cryptonews.com/news/dogecoin-set-up-for-further-gains-doge-investors-optimistic-on-0-50-price-target-as-selling-pressure-drops/
